,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
FGFR3,-0.0855575,-0.00245325,0.01340675,-0.0623075,0.0182445,0.033283,-0.0262665,0.05298075,-0.03551925,0.0386375,-0.00030775,0.03264825,0.03473075,0.035132,-0.0478875,-0.05010975,0.0275085,-0.06167025,-0.057813,0.025085,0.0230905,0.02612075,0.07436825,-0.0796705,-0.063846,0.03709375,-0.0331265,0.05483525,-0.02704125,0.0092745,0.07311525,0.061269,-0.003519,0.02593425,-0.06074425,0.01494575,0.07483775,-0.03582975,0.00519775,-0.0432445,0.05176075,0.05875275,-0.00033525,-0.08241925,-0.072857,-0.024327,-0.061655,-0.010121,-0.0253765,0.001239,-0.05335975,0.0677195,-0.023088,-0.070385,0.026467,-0.02727475,-0.0083305,-0.064217,0.0629395,-0.001014,0.0154205,-0.0547635,0.0058905,-0.0124415,-0.032258,-0.04002175,-0.006775,-0.04136025,-0.0249725,-0.03865125,0.00257975,0.07242575,-0.044524,-0.028118,-0.07323325,0.06831025,-0.0012445,-0.0329205,-0.04212625,0.0362225,-0.00837925,0,-0.040923,0.0027305,-0.084999,0.0308985,-0.00572275,0.0042335,0.040225,-0.0315495,-0.07211825,-0.1001,0.0616045,-0.07869525,0.044107,0.03270875,-0.074249,0.071384,-0.06731875,0.030555,-0.000209,0.052618,-0.0759835,0.033728,-0.085816,0.01351375,-0.07894575,-0.02148625,0.0252255,0.0087005,0.057728,-0.00700825,-0.039937,0.03293675,-0.02701125,-0.03104975,-0.07764225,0.02419225,0.028772,0.0054065,0.0112995,-0.0296265
HDAC6,0.075901,-0.00810975,0.0059725,-0.10033075,0.05431875,0.03092875,0.01868875,-0.06895575,0.003385,0.00120875,-0.066813,0.0576375,0.05449175,-0.0482555,0.055563,-0.01319425,0.00589575,-0.0458735,0.015456,-0.00968425,0.0886605,0.06895075,0.03530775,0.03496425,-0.05033775,-0.04770625,0.07379125,0.000302,-0.06189025,0.06017575,0.028912,-0.0681235,-0.09456825,-0.065618,-0.07391225,0.0107965,0.07185975,-0.03169775,-0.05010175,-0.02640925,-0.0233875,0.0739535,0.02645875,0.0693465,0.02164,0.0307885,0.0235085,0.04726675,-0.037055,-0.03267875,0.00425025,-0.00051125,-0.05504125,0.02504675,-0.08514825,-0.07280475,-0.06937075,0.0316895,-0.046629,-0.050849,-0.03524475,-0.0356265,-0.00225525,0.0007255,0.101988,0.0269945,-0.0262885,0.00536275,-0.04264575,-0.00815125,-0.067338,-0.00725825,0.072335,-0.06352475,-0.05366225,0.01812925,0.04482975,-0.07886825,-0.024662,-0.0726895,-0.0046705,-0.040923,0,-0.03444475,0.006599,-0.08236,0.04399175,0.05459925,-0.06547525,0.06869775,0.00204375,-0.00899725,0.0031125,-0.03194225,-0.057783,-0.03523075,-0.04521425,-0.05836825,-0.0755135,0.06011,0.08460625,0.02689875,0.08278825,-0.02195875,0.05163475,0.00588725,-0.02361375,-0.014423,0.00743675,-0.05724175,-0.00486275,0.031173,0.0479835,0.03768125,0.059632,-0.016324,-0.0216125,0.02232975,-0.047217,-0.033404,-0.024176,-0.03626375
CDH1,0.0497555,-0.0792665,0.0665275,-0.00324175,0.02659875,0.0834955,-0.04822275,-0.04377475,-0.03826925,0.04371975,-0.07271975,-0.03262625,0.00368675,0.06340375,0.031456,-0.0793295,-0.05980775,-0.00017575,-0.02767325,-0.055489,-0.00116775,-0.04544775,-0.0264175,0.0695985,0.0001895,-0.0688185,0.018426,-0.10610325,-0.019077,-0.077555,0.0379725,0.057437,-0.0137805,-0.042151,0.002629,-0.100981,0.07014275,-0.0366595,0.06850825,0.0595165,-0.016283,0.04727975,-0.028651,-0.072,0.034522,0.0811295,0.02867875,0.02074675,-0.03868425,0.0558545,-0.01669525,-0.03596975,-0.032,0.06649975,0.0337225,0.05507425,0.00399175,0.083673,0.05482675,0.00151375,-0.05559625,-0.07189825,0.07476625,0.052882,0.02292325,0.06020325,0.03146425,-0.05753825,0.02678575,0.0249945,-0.00936825,-0.0774835,-0.04456875,-0.000159,0.04043425,-0.06340375,0.04784625,-0.041338,-0.0035275,-0.07058625,-0.07293175,0.0027305,-0.03444475,0,-0.032036,-0.023305,0.0237035,-0.03151925,0.052805,0.069967,0.00889025,-0.01889275,-0.0587225,0.0849945,0.0130275,-0.06697525,0.06918125,0.0669945,-0.06120875,-0.0882295,0.0450715,0.00842275,0.08395525,-0.07477725,0.00157425,0.06538175,0.07608775,0.02517025,0.01003025,0.0677445,-0.07465375,-0.01998075,-0.0496815,-0.0753765,0.072662,-0.03500275,-0.0812365,-0.02469775,-0.05417325,0.03306875,-0.00489,0.05038875
LDHA,-0.025794,-0.0562005,0.07841525,-0.03237375,0.001319,-0.00577175,-0.02983525,-0.032302,0.06414575,-0.0480215,0.066151,0.0567005,-0.022904,0.02418325,-0.02003825,-0.042187,0.02980775,0.0579395,0.02898375,0.06251925,0.02812375,0.005706,-0.00557125,-0.00530225,-0.01436825,0.023,0.06939125,-0.020099,0.085472,0.0039505,-0.04881875,0.03953575,0.02971675,-0.085173,0.05482675,0.001456,-0.04561525,-0.02374175,0.02529125,0.08683525,0.03949175,-0.03549975,-0.099772,0.0869055,-0.06495875,-0.038934,0.00259075,-0.067165,-0.05274175,0.0264425,-0.0320605,-0.031011,0.0259505,0.06865575,0.028011,0.0610825,0.0206345,0.07732125,0.05266775,0.01720625,-0.01928025,-0.0501345,-0.0545385,-0.072195,-0.0994105,0.067357,0.02639575,0.02893125,-0.06440925,-0.00500825,0.05472775,-0.060934,-0.02097825,-0.0163765,0.11150475,-0.024132,0.08037825,0.0007035,-0.0242885,0.0134205,-0.00379425,-0.084999,0.006599,-0.032036,0,-0.00449175,0.008662,0.05629125,-0.089837,-0.00841225,0.03800825,0.061522,-0.025882,0.056945,-0.020794,0.0525695,0.02457125,0.03070325,0.07071975,0.06077725,0.05185475,-0.0423295,-0.05375825,0.0579805,-0.01410175,0.0534145,0.0303985,-0.00466775,0.007088,-0.0683955,-0.00845325,0.051683,0.05833525,-0.074522,0.05571425,-0.051096,0.0788235,0.05343425,-0.0023545,-0.053404,0.05137375,0.00103025
BCL2L2,0.06154125,0.0970655,-0.0552555,0.03135425,0.0636595,0.0525,0.02606325,-0.060783,-0.06041775,-0.018302,-0.08359375,0.0759285,0.040739,0.09619475,-0.00411,0.08306575,-0.01653225,-0.049206,-0.001284,-0.0565265,0.060011,-0.07393425,-0.0002745,-0.07838725,0.05962075,0.03919725,-0.024945,-0.035327,-0.042794,-0.0802565,-0.08480175,-0.05064,0.0663655,0.01102175,-0.08431525,0.007055,-0.0299175,-0.04282425,0.07754275,-0.03164275,-0.077432,0.05301375,0.00253025,-0.00072275,-0.08385725,-0.0200465,-0.04443675,-0.0161815,-0.0721785,-0.071368,0.0348875,0.055099,-0.00130775,0.05682675,0.02623375,-0.00774725,0.03730225,0.078244,-0.00679375,0.0235905,0.03231325,-0.061514,0.08604125,-0.028533,-0.05718675,-0.0015685,0.001489,-0.02722525,0.00586,0.07896825,0.075844,-0.066393,-0.06121975,0.072209,-0.0973875,-0.03296425,0.00690075,-0.08407625,-0.0349865,0.050871,-0.00286825,0.0308985,-0.08236,-0.023305,-0.00449175,0,-0.021989,0.030978,0.0075,-0.002074,-0.01705225,-0.0007525,0.02726925,0.05366225,0.03496725,-0.069973,0.0045385,-0.06490925,-0.046936,-0.05047275,-0.06883675,0.0539805,0.05885175,0.017269,0.007096,-0.0284505,-0.07871425,-0.03448075,-0.0795455,-0.0017665,0.02274175,0.0299505,-0.108516,0.04617575,-0.02977225,0.09324125,-0.041761,-0.00603825,0.1246525,-0.0450775,-0.0087035,0.05585425
SRC,-0.0129175,-0.02774725,-0.0809945,0.0516565,0.05874725,-0.02258775,0.06087625,0.06826375,-0.065632,0.035445,0.031956,-0.02733525,-0.02875,0.066426,0.043588,-0.024,0.03943125,0.00456325,0.04631625,-0.00669525,0.044794,0.02407125,0.0201155,-0.067118,-0.03025825,0.03003575,-0.02921425,-0.04807125,0.00426375,0.00483225,-0.06628,-0.06246675,0.058632,-0.026945,0.07114275,0.08328025,-0.04025,-0.06121175,0.021099,0.0679095,-0.00514825,0.08551425,-0.06546975,-0.032459,-0.0039065,0.00214275,0.0393655,-0.0702805,0.026151,-0.01795875,-0.05858,-0.0015495,-0.003989,0.04138725,0.062775,0.00314025,-0.00765125,0.07202225,0.0987275,-0.0870285,0.06617025,-0.0365825,-0.0062305,0.0070055,-0.051363,-0.076489,0.0008955,-0.06992225,0.0022965,-0.02933525,-0.0885645,-0.06798875,-0.03223075,-0.00073525,0.0261235,-0.04788725,-0.01089575,-0.064099,0.04332675,-0.062541,0.055077,-0.00572275,0.04399175,0.0237035,0.008662,-0.021989,0,0.007261,0.0405355,-0.02290675,-0.00490125,-0.04305775,0.0234065,-0.0288625,0.0054835,-0.0769635,-0.0517805,0.0591565,0.02715675,0.05469225,0.06457125,-0.027879,-0.03500275,0.00419225,0.0072225,-0.0620825,-0.076438,0.023011,0.071945,0.06040675,-0.032195,-0.047316,0.06769775,-0.055415,0.03715925,0.00077725,-0.04872175,-0.02980225,0.01986575,0.0225715,-0.029588,0.05320875
GCK,-0.02607975,-0.00988725,-0.06816025,0.0736375,0.05711,-0.0554615,0.023813,0.00574725,0.0065245,0.02905175,-0.00182675,-0.02506625,0.0252445,-0.070258,-0.0238435,-0.03279125,-0.0027665,-0.02631875,-0.0317365,-0.00447825,0.0364065,-0.000206,-0.00491475,0.025769,-0.06072275,0.00369775,0.07856025,0.053066,-0.0616315,0.03019525,0.003717,-0.0228325,-0.082813,-0.09569775,-0.049445,0.010563,0.0689365,-0.028357,-0.0589175,0.080709,0.043552,0.00319225,-0.00175025,0.0037965,0.0437965,0.06431325,-0.0053515,-0.044725,0.0327445,-0.075151,-0.07859325,-0.07025275,-0.019484,0.0185905,0.0708845,0.06118425,-0.02678025,-0.00228575,0.00799475,-0.06721175,-0.023511,-0.00829425,-0.03132425,0.02386275,0.02987375,0.03985425,0.0062005,0.065769,0.036118,-0.07170325,-0.0235135,0.05260425,-0.05970325,0.0586855,-0.064259,-0.013415,-0.0483655,0.03203025,0.03187075,-0.0335825,-0.019805,0.0042335,0.05459925,-0.03151925,0.05629125,0.030978,0.007261,0,-0.009217,0.00326375,-0.005294,0.03592025,0.06778,0.02911825,-0.03935725,-0.05981025,-0.06328825,0.02583125,-0.07752375,0.01366775,-0.00982175,-0.023184,-0.07087925,-0.00957125,-0.05373075,0.000316,0.00740625,-0.01595325,-0.05914025,0.00810975,0.0445575,-0.01592025,0.0081595,0.024989,0.0005495,0.0284315,-0.06627175,-0.079052,0.07059075,0.03058775,-0.040731,-0.019742
FLT3,-0.0130275,0.001228,-0.0618105,0.030643,-0.06810725,-0.07261,-0.00551925,-0.003964,-0.03457675,0.0546,-0.0447145,0.06291475,-0.01184625,-0.06049725,0.01203025,-0.07405225,0.03110725,-0.061772,0.03719775,0.06358525,-0.0607145,0.069522,-0.037577,-0.07132975,0.02630225,-0.021492,0.0248295,0.039283,-0.01592025,0.0047305,-0.01249725,0.071662,0.037695,0.03452225,-0.03948075,-0.05457425,0.00764025,0.061904,-0.00870325,-0.09731975,0.02685175,-0.01059875,0.07264575,-0.044739,0.0065,-0.0696545,0.04440675,-0.0666925,0.063088,-0.05653875,0.058217,0.02777475,0.0255385,-0.001923,0.068066,-0.06867025,0.02104125,0.01017825,0.07637375,-0.060489,0.04975,-0.035937,0.02240375,-0.034044,0.049209,0.0017775,0.034673,0.0638295,-0.00514025,-0.0589245,-0.00721975,-0.0529095,-0.00329125,0.05922825,-0.053923,-0.0592225,0.06284325,0.00064275,0.03071425,-0.030912,0.000533,0.040225,-0.06547525,0.052805,-0.089837,0.0075,0.0405355,-0.009217,0,0.0581155,-0.064007,0.03896425,0.02891225,-0.03262375,-0.02868675,-0.0286565,0.00226075,0.067387,0.05298925,0.069643,0.06581575,0.03883525,0.01986825,-0.03453575,-0.02625,0.047404,0.083181,-0.04161625,-0.00325,0.027319,-0.058819,-0.0015495,-0.04604375,0.02159075,0.0256675,-0.0687885,-0.03268675,-0.03996975,-0.0563215,-0.07270075,0.0284095,-0.06629675
ME1,0.036299,-0.0378545,0.06715725,-0.06192275,-0.05201075,0.0392305,-0.03503025,0.0033625,-0.06511525,0.0683985,-0.07110475,-0.02564275,-0.04962375,-0.05867875,-0.0327555,-0.03883775,0.07521425,-0.00136825,0.06469225,-0.02158225,0.03851125,-0.06318125,-0.0634095,0.0543325,-0.04209625,-0.00742025,0.03201925,0.0476045,-0.0545605,-0.003047,-0.054588,-0.03818975,-0.068338,0.0347335,-0.05072525,-0.0630715,0.06394775,0.0739725,0.0480795,-0.05448075,0.05165125,0.07187625,-0.010239,0.001566,-0.02645875,-0.02664825,-0.046195,0.09243325,-0.07575,0.0351705,0.06362075,0.06034325,0.06387375,0.08533875,0.0566895,-0.0568685,-0.102051,0.00552175,0.03518375,0.04603025,0.0221815,-0.03697525,0.02020325,0.073511,0.02881575,0.03162375,0.03028275,-0.00486275,-0.0548765,0.05573075,-0.049643,-0.03702475,0.08122275,-0.02489575,0.05353,0.067805,-0.02494775,-0.066868,0.02186275,-0.0020825,-0.01476625,-0.0315495,0.06869775,0.069967,-0.00841225,-0.002074,-0.02290675,0.00326375,0.0581155,0,0.03840125,0.055371,0.03369775,-0.02729675,0.0636125,-0.028467,0.01309075,-0.05448875,0.038849,-0.07593375,0.022912,-0.05734325,0.06618425,-0.05559325,-0.043346,-0.0644535,-0.0377115,0.03060975,-0.07066475,-0.06778575,-0.02660975,0.004379,-0.065033,0.01571125,0.08368925,-0.008019,0.08085475,-0.06128575,0.04053825,-0.04472825,-0.052412,-0.05748325
PGAM1,0.08280775,-0.03223325,0.030986,-0.05041475,0.02585175,-0.00366475,0.03776125,0.00326125,-0.068099,-0.039327,0.0255025,-0.06793675,0.08825225,0.03232425,-0.00077725,-0.03514025,0.068819,0.0369835,-0.0502885,-0.0538295,-0.03896425,0.05899175,-0.080143,-0.06323625,0.037044,-0.03748775,0.0161725,0.04310175,0.003489,0.06738725,-0.0569395,0.02761525,0.0786965,-0.02909875,-0.00247,0.0316925,-0.032643,-0.0666265,0.0809765,-0.04860975,-0.04859875,0.0957495,0.05236775,-0.05520075,-0.044044,0.0524835,0.05721425,0.0393625,-0.0303325,0.024522,0.0132445,-0.042948,0.0343435,0.0652335,0.066291,0.04487625,0.0663355,-0.08571775,0.01089825,-0.03162875,-0.0713845,-0.0626455,0.05276375,0.0761815,-0.00123625,-0.07640625,0.070294,-0.0583215,0.05275025,0.00386825,0.07339,-0.0025795,0.09117875,0.06886825,0.06065375,-0.057387,-0.00482675,-0.0067365,0.01799175,-0.03490125,-0.0012335,-0.07211825,0.00204375,0.00889025,0.03800825,-0.01705225,-0.00490125,-0.005294,-0.064007,0.03840125,0,0.04595875,-0.0513625,0.01776125,0.07982975,-0.06851925,0.0600395,0.04477175,0.07353875,0.06521975,0.031879,0.08002,0.0137665,-0.023816,-0.00106875,-0.000489,0.03255225,0.04850275,0.00097525,0.04739825,-0.04051375,0.074827,-0.05434075,-0.027286,0.0011015,0.00760725,0.053329,0.02469225,0.0426015,0.02396725,0.0075495,-0.02963175
VEGFA,-0.0618105,-0.003283,-0.066041,-0.00379675,-0.03042575,-0.02367325,0.06973625,-0.0576895,0.02719525,0.06528825,0.05924475,0.05846125,-0.00726625,-0.00382425,0.02438475,-0.08214475,0.0289645,-0.0716045,0.07783175,0.05217825,-0.03541475,0.0530905,-0.05081325,-0.038217,-0.04431325,0.02861,0.07307975,0.1007125,0.0346015,-0.05755775,0.0265685,0.04329125,0.05442575,0.005228,0.0016815,-0.0596265,-0.09255575,-0.08608075,0.04770875,-0.04042875,-0.04145075,0.03245325,0.0083075,0.0134285,0.0845375,0.0298105,-0.00901375,0.07481325,0.04289825,-0.0928355,0.023695,-0.011107,0.0063735,-0.05786275,-0.05989025,0.06744775,0.07183775,0.05781875,-0.039242,0.07009075,0.017261,-0.06999775,-0.0853365,-0.0444875,0.00962925,0.030206,0.03162075,0.08201075,-0.008588,0.089309,0.089522,-0.060827,0.003511,-0.032673,0.057607,-0.0477255,-0.0282995,-0.055151,-0.03667875,-0.03305775,-0.04095875,-0.1001,-0.00899725,-0.01889275,0.061522,-0.0007525,-0.04305775,0.03592025,0.03896425,0.055371,0.04595875,0,0.06923375,0.05597575,0.08130775,0.02089825,0.03830775,0.090525,-0.06509075,-0.06184625,-0.0843325,0.038849,-0.06673075,-0.029901,-0.07478025,0.06045,-0.0068735,-0.005063,0.021931,0.0439645,-0.00080775,0.0723325,0.02020875,0.0162695,0.05469225,-0.05187625,-0.0611235,-0.11041175,-0.0489945,0.02765375,-0.06485425,-0.07629125
PDHB,0.03876075,0.06418975,-0.05085725,-0.02950825,-0.0335495,-0.00284075,0.0304755,-0.02285175,0.08673975,0.063456,0.01300025,-0.029195,-0.02095625,-0.03034075,-0.040761,0.06519775,0.013769,-0.06071425,0.024621,-0.03485175,0.00954675,-0.006426,-0.04501375,-0.06600825,-0.0436895,0.07132975,0.077749,0.0580935,-0.03194775,-0.0634175,0.0045415,-0.005722,-0.0233325,-0.0009285,-0.05777175,-0.0747325,0.03221175,-0.0473515,0.07090125,0.05281975,-0.02624975,-0.058879,0.05557425,-0.00714575,-0.05637625,-0.00144225,0.0351925,-0.04828625,-0.02608225,-0.0830075,-0.02840675,-0.06611,-0.05850275,0.02106325,-0.00172,0.0034865,0.00140375,0.03748325,-0.029225,0.0247555,-0.05512925,0.058852,0.05556875,-0.074726,-0.008912,-0.0034285,-0.037382,0.00356025,-0.0556785,0.06733775,-0.0024095,-0.03163175,0.0522665,-0.0332225,-0.00714525,-0.05524175,-0.03050275,-0.0023295,-0.0758215,-0.074769,0.0180665,0.0616045,0.0031125,-0.0587225,-0.025882,0.02726925,0.0234065,0.06778,0.02891225,0.03369775,-0.0513625,0.06923375,0,-0.05656325,0.04088725,0.0237775,0.065728,0.0731455,-0.02286525,0.01350525,-0.04820075,-0.05835425,-0.0072585,0.01488175,0.0220715,0.02959875,-0.02600025,0.0467005,-0.03780225,0.05599625,-0.0855015,0.027445,-0.0657855,0.067423,0.12803575,-0.039802,0.01147525,0.081162,0.02795325,0.0421925,0.05585975,-0.05641775
UNG,-0.04159625,-0.07160175,0.02591225,-0.05822525,0.052929,0.05709075,0.0171895,0.022717,0.0690935,0.09516575,0.0129615,-0.025143,-0.040673,0.0299505,0.06451375,0.05983225,-0.0216705,0.004033,0.03640925,0.081643,-0.00482675,-0.081521,0.03711,-0.00624725,-2.20E-05,-0.030228,-0.0357225,0.0687775,-0.0037225,0.03475575,-0.07000275,0.105461,0.02594225,0.05950825,0.04560175,-0.0649535,0.01579125,-0.01059325,0.028805,0.03793925,-0.0184395,-0.00420325,0.024676,-0.06699725,0.05933775,-0.03197775,0.0157665,0.07752375,0.02207425,0.04707425,-0.02289575,0.0182665,-0.0711575,0.0086045,-0.059618,-0.0048075,-0.03339275,-0.03132975,0.01843125,0.03313475,-0.06578575,0.042261,-0.00600275,-0.00821425,0.05340925,-0.01978575,-0.006033,0.008632,0.01199175,-0.06728025,0.058802,-0.07272375,-0.011541,0.0872015,-0.0677225,-0.0429815,0.00121175,-0.02658775,0.069512,-0.00446975,0.015772,-0.07869525,-0.03194225,0.0849945,0.056945,0.05366225,-0.0288625,0.02911825,-0.03262375,-0.02729675,0.01776125,0.05597575,-0.05656325,0,-0.04323925,0.02734875,-0.03436275,0.064412,-0.06768675,-0.03052475,0.0534175,0.01968425,-0.050056,0.0513405,0.05854175,-0.0785905,0.0349605,-0.0456455,-0.06179375,0.07948925,0.046569,0.05459625,0.0435165,-0.057327,-0.04296975,0.03919225,0.0569805,-0.056827,0.06996175,-0.0467695,-0.031445,0.00033775
TNFRSF10B,0.031997,0.085139,0.0588105,-0.005481,0.03750825,0.061082,0.034541,-0.03435175,0.01894475,-0.004129,0.00679925,-0.0595825,0.03467575,0.09690725,-0.0687525,0.002541,0.061091,-0.03109625,-0.00494775,-0.05943125,-0.03848325,-0.031651,-0.00259075,0.05479425,-0.060173,0.02815925,0.03957975,-0.0761265,-0.0256675,-0.059857,-0.05501925,0.082975,-0.06207675,-0.006761,0.06699725,0.02059325,0.071643,-0.0190935,0.0196155,-0.0059945,0.05255225,0.0321925,0.05095325,-0.027063,0.088247,0.0712915,-0.06614825,-0.0181565,0.01265925,0.0807445,0.06086825,-0.0208435,-0.0300905,0.084676,-0.06704475,-0.049734,0.0231015,-0.00208525,-0.058486,0.00127475,0.02532425,-0.01993675,-0.08738075,0.01000025,-0.03695625,-0.0282995,0.07178,-0.031456,-0.05072175,0.0661675,0.0005385,0.05792575,-0.03981025,-0.0254505,-0.06539575,-1.10E-05,-0.0056265,0.02596975,-0.04526925,0.0678655,-0.05783775,0.044107,-0.057783,0.0130275,-0.020794,0.03496725,0.0054835,-0.03935725,-0.02868675,0.0636125,0.07982975,0.08130775,0.04088725,-0.04323925,0,-0.06822975,0.03890375,-8.25E-05,-0.00090675,-0.0277855,-0.059544,-0.00089275,0.02466775,0.01981025,0.00393675,0.03533775,0.0041815,0.02175,-0.04356325,0.06510975,-0.065588,-0.03367875,0.0065795,-0.056071,-0.003135,-0.0753105,-0.0705605,-0.01794225,-0.019392,0.0064865,0.02264525,0.001052
HDAC1,0.085294,0.00854125,0.07617025,-0.03109075,0.091984,-0.0510685,0.017555,0.007967,-0.0591155,0.00940925,-0.04322225,0.0909665,-0.0363185,0.03168975,0.06116475,0.04248875,-0.03716475,0.071401,0.017791,0.06635975,-0.030607,0.0355425,0.0731395,0.05990125,0.07120875,-0.07129225,0.02085425,0.007602,0.05733775,-0.0757635,0.06214275,0.00539,0.06451925,-0.0292225,0.00941775,0.02796175,-0.065618,0.0161315,0.02466225,0.05729425,0.0089095,-0.052264,-0.064058,-0.001063,0.00169775,-0.07861825,-0.00685725,0.0836035,-0.0422555,-0.0611295,-0.04140375,0.01551625,-0.073261,-0.0324725,0.05873075,-0.0179285,0.06494775,0.03009625,-0.069849,-0.06673625,0.03731325,-0.00311825,-0.0076455,0.0124065,0.01839025,-0.07030225,-9.08E-05,-0.053959,-0.03493975,-0.07107225,0.08621325,0.09143825,0.0121485,0.00814825,-0.0337445,0.00375,0.03120325,-0.00336275,-0.0484615,-0.06881025,0.03253575,0.03270875,-0.03523075,-0.06697525,0.0525695,-0.069973,-0.0769635,-0.05981025,-0.0286565,-0.028467,-0.06851925,0.02089825,0.0237775,0.02734875,-0.06822975,0,0.0463955,-0.051335,0.00599175,0.04717325,0.005879,-0.0756455,0.0034975,0.05177175,0.004121,0.0304175,-0.0604395,-0.07694675,0.07603,0.069904,0.0377115,0.031846,-0.040066,0.02444775,-0.0574895,-0.06335725,0.0657365,-0.0393855,0.03961525,-0.05734625,-0.0072225,0.077761
MLH1,0.0722525,-0.00259625,0.02716775,-0.02219775,-0.00986275,0.009228,0.055206,0.04321725,-0.00423625,-0.06581875,0.01498625,-0.03129675,-0.0232795,0.01986525,0.00967325,0.07136525,0.037357,-0.0909005,-0.032827,0.0365275,-0.04202675,-0.0218875,-0.018879,-0.02825825,0.0371705,0.02835425,0.074728,0.03551675,-0.04895875,-0.00542575,-0.0438875,-0.0012335,0.04753825,-0.0725795,0.07722525,-0.03666775,0.02820325,0.05828,-0.055031,0.0654945,0.0062555,-0.02043375,0.0357415,-0.0551235,-0.03395625,0.046674,0.01240675,0.060022,-0.0515685,0.033426,-0.05598875,0.036695,-0.0834825,-0.0152775,0.0662005,-0.0659285,-0.02779675,0.0356895,-0.02281575,-0.050327,-0.00921975,0.0721675,0.05400875,-0.0231785,0.050923,0.02973625,-0.05510175,0.0123215,0.0612635,0.05567875,0.033346,0.036607,0.03828025,0.03911825,0.0290525,0.00927725,0.05311,0.00575825,-0.02907125,0.04006625,0.05992575,-0.074249,-0.04521425,0.06918125,0.02457125,0.0045385,-0.0517805,-0.06328825,0.00226075,0.01309075,0.0600395,0.03830775,0.065728,-0.03436275,0.03890375,0.0463955,0,0.062478,-0.01931325,-0.0772855,-0.008671,0.07336,0.0852,0.0181235,0.03423075,-0.03825,0.0437365,-0.00039275,0.026478,0.0310355,-0.088463,0.031978,0.04412375,0.0673435,0.034599,0.00356875,-0.0147555,0.00192875,0.02610175,0.06380775,-0.05902475,0.003195
PBRM1,0.062217,-0.04411825,0.05231875,0.0472,-0.0345,0.0278655,0.05172525,0.0345715,0.05833525,0.03049175,0.01108875,-0.0400055,0.00046125,0.05382425,0.077558,0.0739315,0.03176625,0.059041,-0.00506325,0.061986,-0.04339025,-0.043725,-0.0612665,-0.04115125,-0.00179375,-0.056503,0.034316,-0.004684,0.029467,-0.055368,-0.00241225,-0.04496425,-0.03803275,-0.0339725,0.03797425,-0.03689575,-0.08673175,-0.0013435,0.0257415,0.033607,-0.00675,0.09683175,0.01849175,-0.06356325,0.0138845,0.07433475,-0.092116,-0.0687775,0.03456025,-0.00104425,-0.033261,0.04732425,0.014478,-0.0236125,0.04414,-0.041934,0.0198625,0.05915125,0.04036525,0.04489,-0.016794,-0.033415,0.0803545,-0.07662075,0.01287925,0.0552225,-0.0449805,0.05314025,0.03125,0.002206,0.030184,0.038536,-0.01605225,-0.0064945,0.0367995,0.00869225,-0.06521175,0.0124505,0.0668595,-0.078473,0.00314575,0.071384,-0.05836825,0.0669945,0.03070325,-0.06490925,0.0591565,0.02583125,0.067387,-0.05448875,0.04477175,0.090525,0.0731455,0.064412,-8.25E-05,-0.051335,0.062478,0,0.022055,-0.098556,-0.0535785,-0.0369835,-0.02937375,0.02551375,-0.029008,-0.02101375,0.03544225,0.06028825,0.04271425,-0.0465195,0.07895975,-0.06961525,-0.015242,-0.030107,-0.0338735,-0.0218215,-0.07170325,-0.0553615,0.01156325,0.00522825,0.00104125,-0.0647885
HK1,-0.029294,-0.03217325,0.059302,0.02028275,-0.040357,0.08691,-0.00057125,0.0257885,0.0433545,-0.0285715,0.0748215,0.00233525,-0.07962325,0.06740925,-0.0368845,0.00653575,0.02263475,0.0736265,-0.00202175,-0.0435055,0.03507125,0.02673075,0.02211825,0.049684,0.02420075,0.04073625,-0.02964825,0.005563,-0.05171425,-0.02507675,-0.0345055,0.01989575,-0.004022,-0.043624,-0.07283775,-0.060357,-0.0256925,-0.06682975,0.0214365,-0.051989,0.0529645,-0.026893,0.02658225,0.062794,0.0252555,-0.03715675,-0.03090925,0.031204,0.092763,0.090504,0.0102885,-0.06511525,0.05698325,0.02969225,0.063357,0.06937625,0.06796975,0.0005685,0.01296425,-0.0564585,0.0464065,-0.02162925,-0.04343675,0.0548955,0.008544,0.005151,0.030912,-0.014401,0.0847005,0.0378845,-0.07092275,0.068794,-0.0095385,0.066187,0.07296975,-0.004052,0.00105775,-0.03286275,-0.0168215,0.04762375,-0.0655165,-0.06731875,-0.0755135,-0.06120875,0.07071975,-0.046936,0.02715675,-0.07752375,0.05298925,0.038849,0.07353875,-0.06509075,-0.02286525,-0.06768675,-0.00090675,0.00599175,-0.01931325,0.022055,0,0.09571725,-0.067692,-0.03274175,0.0615605,0.02549175,0.018544,0.01266475,0.06602475,0.0903395,-0.05751375,0.009838,-0.09247175,-0.1077775,0.0182665,0.05578575,0.02258525,0.044121,0.00374975,0.0558765,-0.07308775,0.00670075,-0.0707225,-0.00283525
